Products_link,Products_Model,Products_details,Price_regular,Price_offers,Currency,Known_price
https://www.device-specs.io/categories/smartphones/specifications-google-pixel-7-ga03933-gb,Google Pixel 7,2022 - Google Tensor G2 - 8 cores - 6.3 inch - 128GB - White - GA03933-GB,673,649,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-poco-x4-pro-mzb0ayxeu,Poco X4 Pro,Qualcomm Snapdragon - 8 cores - 6.67 inch - 256GB - Yellow - MZB0AYXEU,339, ,,1
https://www.device-specs.io/categories/smartphones/specifications-oneplus-10t-5011102095,Oneplus 10T,2022 - Qualcomm Snapdragon 8+ Gen1 - 8 cores - 6.7 inch - 128GB - Black - 5011102095,581, ,,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-13-mini-mlk33zda,Apple iPhone 13 Mini,2021 - A15 Bionic chip - 6 cores - 5.4 inch - 128GB - Red - MLK33ZD/A,769, ,,3
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-11t-pro-34883,Xiaomi 11t Pro,2021 - Qualcomm Snapdragon 888 - 8 cores - 6.67 inch - 256GB - Gray - 34883,494.85, ,,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-12-mgjc3zda,Apple iPhone 12,2020 - A14 Bionic Chip - 6 cores - 6.1 inch - 128GB - White - MGJC3ZD/A,794,789,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-13-mini-mnfh3zda,Apple iPhone 13 Mini,2021 - A15 Bionic chip - 6 cores - 5.4 inch - 512GB - Green - MNFH3ZD/A,999, ,,3
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a04s-sm-a047fzwueub,Samsung Galaxy A04S,2022 - Samsung Exynos - 4 cores - 6.5 inch - 32GB - White - SM-A047FZWUEUB,160,159,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-12-mgjg3zda,Apple iPhone 12,2020 - A14 Bionic Chip - 6 cores - 6.1 inch - 256GB - Black - MGJG3ZD/A,899,798,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-motorola-moto-e40-parl0008se,Motorola Moto E40,2021 - Unisoc - 8 cores - 6.5 inch - 64GB - Carbon Gray - PARL0008SE,149, ,,2
https://www.device-specs.io/categories/smartphones/specifications-realme-realm-9-pro-6041721,Realme Realm 9 Pro,Qualcomm Snapdragon - 8 cores - 6.6 inch - 128GB - Green - 6041721,312, ,,1
https://www.device-specs.io/categories/smartphones/specifications-realme-realm-9-pro-6043307,Realme Realm 9 Pro+,MediaTek Dimensity - 8 cores - 6.4 inch - 128GB - Green - 6043307,370, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-a536-galaxy-a53-sm-a536blbleub,Samsung A536 Galaxy A53,2022 - Samsung Exynos 1280 - 8 cores - 6.5 inch - 256GB - Blue - SM-A536BLBLEUB,460.05, ,,3
https://www.device-specs.io/categories/smartphones/specifications-google-pixel-6-ga02910-gb,Google Pixel 6,Google - 6.4 inch - 128GB - Green - GA02910-GB,560.14, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-11-lite-mzb09upeu,Xiaomi 11 Lite,2021 - Qualcomm Snapdragon - 8 cores - 6.55 inch - 128GB - Black - MZB09UPEU,355, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-a336-galaxy-a33-sm-a336bzogeub,Samsung A336 Galaxy A33,2022 - 8 cores - 6.4 inch - 128GB - Orange - SM-A336BZOGEUB,320, ,,2
https://www.device-specs.io/categories/smartphones/specifications-google-pixel-7-ga03923-gb,Google Pixel 7,2022 - Google Tensor G2 - 8 cores - 6.3 inch - 128GB - Black - GA03923-GB,657,647,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-13-mlqg3zda,Apple iPhone 13,2021 - A15 Bionic chip - 6 cores - 6.1 inch - 512GB - Blue - MLQG3ZD/A,1099, ,,3
https://www.device-specs.io/categories/smartphones/specifications-motorola-xt2083-mdefydbbeueen,Motorola XT2083,Qualcomm Snapdragon - 8 cores - 6.5 inch - 64GB - Black - MDEFYDBBEUEEN,260.05, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s22-sm-s901bzkdeeb,Samsung Galaxy S22,Samsung Exynos - 8 cores - 6.1 inch - 128GB - Black - SM-S901BZKDEEB,888.22,885.65,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a04s-sm-a047fzkueub,Samsung Galaxy A04S,2022 - Samsung Exynos 850 - 8 cores - 6.5 inch - 32GB - Black - SM-A047FZKUEUB,140.75,139,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-12-mgja3zda,Apple iPhone 12,2020 - A14 Bionic Chip - 6 cores - 6.1 inch - 128GB - Black - MGJA3ZD/A,822,764,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-xcover-pro-sm-g715fzkde32,Samsung Galaxy Xcover Pro,Samsung Exynos - 8 cores - 6.3 inch - 64GB - Black - SM-G715FZKDE32,500.87, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-se-mhgp3zda,Apple iPhone SE,2020 - Apple - 6 cores - 4.7 inch - 64GB - Black - MHGP3ZD/A,412,399,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-13-pro-max-mll83zda,Apple iPhone 13 Pro Max,2021 - Apple - 6 cores - 6.7 inch - 128GB - Gold - MLL83ZD/A,1349,1299,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s22-ultra-sm-s908bdrdeub,Samsung Galaxy S22 Ultra,2022 - Samsung Exynos 2200 - 8 cores - 6.8 inch - 128GB - Red - SM-S908BDRDEUB,1039, ,,2
https://www.device-specs.io/categories/smartphones/specifications-microsoft-surface-duo-2-9c1-00008,Microsoft Surface Duo 2,Qualcomm Snapdragon - 8 cores - 5.8 inch - 128GB - Black - 9C1-00008,1018.4, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s20-fe-sm-g780gzbdeub,Samsung Galaxy S20 Fe,8 cores - 6.5 inch - 128GB - Navy Blue - SM-G780GZBDEUB,460.45, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-13-pro-mlvc3zda,Apple iPhone 13 Pro,2021 - Apple - 6 cores - 6.1 inch - 128GB - Gold - MLVC3ZD/A,1122.02,1113.51,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s22-ultra-sm-s908bzggeub,Samsung Galaxy S22 Ultra,2022 - Samsung Exynos 2200 - 8 cores - 6.8 inch - 256GB - Green - SM-S908BZGGEUB,1183.44, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a22-sm-a226bzaueub,Samsung Galaxy A22,8 cores - 6.6 inch - 64GB - Gray - SM-A226BZAUEUB,257.44, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-12-mini-mjqf3zda,Apple iPhone 12 Mini,2021 - Apple - 6 cores - 5.4 inch - 64GB - Violet - MJQF3ZD/A,716.97, ,,2
https://www.device-specs.io/categories/smartphones/specifications-google-pixel-6a-ga02998-gb,Google Pixel 6a,2022 - Google Tensor - 8 cores - 6.1 inch - 128GB - Black - GA02998-GB,393,388,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-poco-m4-pro-4g-mzb0b1peu,Xiaomi Poco M4 Pro 4G,2022 - MediaTek - 8 cores - 6.43 inch - 128GB - Blue - MZB0B1PEU,213.69, ,,2
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-mi-11-lite-32420,Xiaomi Mi 11 Lite,Qualcomm Snapdragon - 8 cores - 6.55 inch - 128GB - Yellow - 32420,349.64, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-xr-mry52zda,Apple iPhone XR,Apple - 6 cores - 6.1 inch - 64GB - White - MRY52ZD/A,832.65, ,,1
https://www.device-specs.io/categories/smartphones/specifications-realme-realm-c31-6042219,Realme Realm C31,Unisoc - 8 cores - 6.5 inch - 32GB - Silver - 6042219,155.65, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-13-pro-max-mllg3zda,Apple iPhone 13 Pro Max,Apple - 6 cores - 6.7 inch - 512GB - Silver - MLLG3ZD/A,1691.75, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-13-pro-max-mllj3zda,Apple iPhone 13 Pro Max,2021 - Apple - 6 cores - 6.7 inch - 512GB - Sierra Blue - MLLJ3ZD/A,1096, ,,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-13-pro-mlvp3zda,Apple iPhone 13 Pro,2021 - Apple - 6 cores - 6.1 inch - 256GB - Sierra Blue - MLVP3ZD/A,1149,922,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s22-ultra-sm-s908bzkheub,Samsung Galaxy S22 Ultra,2022 - Samsung Exynos 2200 - 8 cores - 6.8 inch - 512GB - Black - SM-S908BZKHEUB,1285.36, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s22-ultra-sm-s908bdrgeub,Samsung Galaxy S22 Ultra,2022 - Samsung Exynos 2200 - 8 cores - 6.8 inch - 256GB - Red - SM-S908BDRGEUB,1183.44, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s22-sm-s901bzkgeub,Samsung Galaxy S22,2022 - Samsung Exynos 2200 - 8 cores - 6.1 inch - 256GB - Black - SM-S901BZKGEUB,719, ,,4
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-poco-f4-mzb0bmjeu,Xiaomi Poco F4,Qualcomm Kryo - 8 cores - 6.67 inch - 128GB - Silver - MZB0BMJEU,429.57, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-11-lite-mzb09sgeu,Xiaomi 11 Lite,2021 - Qualcomm Snapdragon - 8 cores - 6.55 inch - 128GB - Blue - MZB09SGEU,359.06, ,,2
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-11-lite-mzb08ggeu,Xiaomi 11 Lite,Qualcomm Snapdragon - 8 cores - 6.55 inch - 64GB - Black - MZB08GGEU,331.29, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-xia-redmi-note-8-mzb8222eu,Xiaomi XIa redmi note 8,Qualcomm Snapdragon - 6.3 inch - 64GB - White - MZB8222EU,232.48, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-g990-galaxy-s21-fe-sm-g990blgweub,Samsung G990 Galaxy S21 Fe,2022 - 8 cores - 6.4 inch - 256GB - Olive - SM-G990BLGWEUB,639, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s22-sm-s901bzwdeub,Samsung Galaxy S22,2022 - Samsung Exynos 2200 - 8 cores - 6.1 inch - 128GB - White - SM-S901BZWDEUB,718, ,,3
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s22-ultra-sm-s908bzgdeub,Samsung Galaxy S22 Ultra,2022 - Samsung Exynos 2200 - 8 cores - 6.8 inch - 128GB - Green - SM-S908BZGDEUB,1080.19, ,,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-6s-s012c6s64wi,Apple iPhone 6s,Apple - 4.7 inch - 64GB - Silver - S012C6S64WI,229, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-12-pro-mzb0aekeu,Xiaomi 12 Pro,2021 - Qualcomm Snapdragon 8 Gen1 - 8 cores - 6.73 inch - 256GB - Gray - MZB0AEKEU,935.1, ,,3
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-poco-f3-mzb08rgeu,Xiaomi Poco F3,Qualcomm Snapdragon - 8 cores - 6.67 inch - 128GB - White - MZB08RGEU,409.28, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-9t-31164,Xiaomi Redmi 9T,Qualcomm Snapdragon - 8 cores - 6.53 inch - 64GB - Orange - 31164,186.1, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-mi-11-lite-mzb08gjeu,Xiaomi Mi 11 Lite,Qualcomm Snapdragon - 8 cores - 6.55 inch - 128GB - Blue - MZB08GJEU,295.47, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-12-mini-mge63zda,Apple iPhone 12 Mini,2020 - Apple - 6 cores - 5.4 inch - 128GB - Blue - MGE63ZD/A,448,421,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-note-10s-mzb0931eu,Xiaomi Redmi Note 10S,2021 - MediaTek - 8 cores - 6.43 inch - 128GB - White - MZB0931EU,249.95, ,,2
https://www.device-specs.io/categories/smartphones/specifications-microsoft-surface-duo-2-9c1-00003,Microsoft Surface Duo 2,Qualcomm Snapdragon - 8 cores - 5.8 inch - 128GB - White - 9C1-00003,1018.4, ,,1
https://www.device-specs.io/categories/smartphones/specifications-realme-realm-9-pro-6043309,Realme Realm 9 Pro+,MediaTek Dimensity - 8 cores - 6.4 inch - 256GB - Green - 6043309,461.13, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-11-lite-mzb08gieu,Xiaomi 11 Lite,Qualcomm Snapdragon - 8 cores - 6.55 inch - 64GB - Blue - MZB08GIEU,333.22, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-13-pro-max-mllc3zda,Apple iPhone 13 Pro Max,2021 - Apple - 6 cores - 6.7 inch - 256GB - Silver - MLLC3ZD/A,1614.79, ,,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-13-pro-max-mlll3zda,Apple iPhone 13 Pro Max,2021 - Apple - 6 cores - 6.7 inch - 1000GB - Silver - MLLL3ZD/A,1604,1443,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a02s-sm-a025gzkeeub,Samsung Galaxy A02S,2020 - 8 cores - 6.5 inch - 32GB - Black - SM-A025GZKEEUB,173, ,,2
https://www.device-specs.io/categories/smartphones/specifications-google-pixel-6a-ds-ga03714-gb,Google Pixel 6A DS,2022 - Google - 8 cores - 6.1 inch - 128GB - White | chalk - GA03714-GB,389.95,389,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-9t-31167,Xiaomi Redmi 9T,Qualcomm Snapdragon - 8 cores - 6.53 inch - 128GB - Blue - 31167,201.38, ,,1
https://www.device-specs.io/categories/smartphones/specifications-oneplus-8t-5011101270,Oneplus 8t,Qualcomm Snapdragon - 8 cores - 6.55 inch - 256GB - Green - 5011101270,611.8, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-11-lite-mzb08gleu,Xiaomi 11 Lite,Qualcomm Snapdragon - 8 cores - 6.55 inch - 128GB - little finger - MZB08GLEU,360.54, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a22-sm-a226blvueub,Samsung Galaxy A22,2021 - 8 cores - 6.6 inch - 64GB - Violet - SM-A226BLVUEUB,221.57, ,,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-12-mini-mjqg3zda,Apple iPhone 12 Mini,2021 - Apple - 6 cores - 5.4 inch - 128GB - Violet - MJQG3ZD/A,768.28, ,,2
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-note-9-mzb9469eu,Xiaomi Redmi Note 9,MediaTek - 8 cores - 6.53 inch - 64GB - White - MZB9469EU,197.2, ,,1
https://www.device-specs.io/categories/smartphones/specifications-realme-realm-gt-2-pro-5999840,Realme Realm GT 2 Pro,Qualcomm Snapdragon - 4 cores - 6.7 inch - 128GB - Green - 5999840,764.14, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-12-mini-mge73zda,Apple iPhone 12 Mini,2020 - Apple - 6 cores - 5.4 inch - 128GB - Green - MGE73ZD/A,426,400,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-google-pixel-7-ga04528-gb,Google Pixel 7,Google - 6.3 inch - 256GB - Black - GA04528-GB,834.34, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-9t-31168,Xiaomi Redmi 9T,Qualcomm Snapdragon - 8 cores - 6.53 inch - 64GB - Gray - 31168,201.85, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-11-mhdd3zda,Apple iPhone 11,Apple - 6 cores - 6.1 inch - 64GB - Red - MHDD3ZD/A,575.89, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-11-mhdm3zda,Apple iPhone 11,Apple - 6 cores - 6.1 inch - 128GB - Violet - MHDM3ZD/A,660.54, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-12-pro-mgmk3zda,Apple iPhone 12 Pro,2020 - Apple - 6 cores - 6.1 inch - 128GB - Graphite - MGMK3ZD/A,979,969,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-oneplus-nord-ce-eu-5011101733,Oneplus Nord CE EU,2021 - Qualcomm Snapdragon - 8 cores - 6.43 inch - 128GB - Black - 5011101733,304.56, ,,2
https://www.device-specs.io/categories/smartphones/specifications-poco-f4-gt-knight-silver-mzb0biweu,Poco F4 GT Knight Silver,2022 - Qualcomm Snapdragon - 8 cores - 6.67 inch - 256GB - Silver - MZB0BIWEU,667.66, ,,2
https://www.device-specs.io/categories/smartphones/specifications-oneplus-9-eu-5011101552,Oneplus 9 EU,2021 - Qualcomm Snapdragon - 8 cores - 6.55 inch - 128GB - Astrid black - 5011101552,632, ,,2
https://www.device-specs.io/categories/smartphones/specifications-ruggear-rg360-99021570,Ruggear RG360,MediaTek - 4 cores - 3 inch - 8GB - Black - 99021570,203, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-plus-mq5g3zda,Apple iPhone 14 Plus,2022 - A15 Bionic chip - 6 cores - 6.7 inch - 512GB - Blue - MQ5G3ZD/A,1329,1319,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-mi-10-mzb9052eu,Xiaomi Mi 10,Qualcomm Snapdragon - 8 cores - 6.67 inch - 128GB - Turquoise - MZB9052EU,534.24, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-11-lite-mzb08jzeu,Xiaomi 11 Lite,Qualcomm Snapdragon - 8 cores - 6.55 inch - 128GB - Green - MZB08JZEU,506.5, ,,1
https://www.device-specs.io/categories/smartphones/specifications-poco-x4-pro-mzb0az3eu,Poco X4 Pro,Qualcomm Snapdragon - 8 cores - 6.67 inch - 128GB - Black - MZB0AZ3EU,326, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-note-8-mzb8224eu,Xiaomi Redmi Note 8,Qualcomm Snapdragon - 6.3 inch - 64GB - Blue - MZB8224EU,222.38, ,,1
https://www.device-specs.io/categories/smartphones/specifications-realme-9i-6042596,Realme 9i,Qualcomm Snapdragon - 6.6 inch - 64GB - Black - 6042596,238.14, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-mi-11-lite-mzb09aoeu,Xiaomi Mi 11 Lite,2021 - Qualcomm Snapdragon - 8 cores - 6.55 inch - 128GB - Black - MZB09AOEU,312.33, ,,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-mpuf3zda,Apple iPhone 14,2022 - A15 Bionic chip - 6 cores - 6.1 inch - 128GB - Black - MPUF3ZD/A,899,889,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-google-pixel-7-ga04548-gb,Google Pixel 7,Google - 6.3 inch - 256GB - Yellow - GA04548-GB,834.34, ,,1
https://www.device-specs.io/categories/smartphones/specifications-tcl-30se-6165h1-2alcwe12-1,Tcl 30SE,2022 - 8 cores - 6.52 inch - 128GB - Gray - 6165H1-2ALCWE12-1,185.4, ,,2
https://www.device-specs.io/categories/smartphones/specifications-doro-8031-253-90057,Doro 8031,"Qualcomm - 4 cores - 4.5 inch - 8GB - Black, Stainless Steel - 253-90057",196.14, ,,1
https://www.device-specs.io/categories/smartphones/specifications-tcl-305-6102d-2blcwe12-1,Tcl 305,2022 - 4 cores - 6.52 inch - 32GB - Blue - 6102D-2BLCWE12-1,107, ,,2
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-9a-36544,Xiaomi Redmi 9a,MediaTek - 8 cores - 6.53 inch - 32GB - Blue - 36544,114.95, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a33-sm-a336bzwgeub,Samsung Galaxy A33,2022 - 8 cores - 6.4 inch - 128GB - White - SM-A336BZWGEUB,314,299.99,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s21-fe-sm-g990bzwfeub,Samsung Galaxy S21 Fe,2022 - Qualcomm Snapdragon 888 - 8 cores - 6.4 inch - 128GB - White - SM-G990BZWFEUB,557.93, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a33-sm-a336blbgeub,Samsung Galaxy A33,2022 - Samsung Exynos 1280 - 8 cores - 6.4 inch - 128GB - Blue - SM-A336BLBGEUB,316,313,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s21-fe-sm-g990blvfeub,Samsung Galaxy S21 Fe,2022 - Qualcomm Snapdragon 888 - 8 cores - 6.4 inch - 128GB - Purple - SM-G990BLVFEUB,549,539,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-fairphone-4-f4fphn-2gr-eu1,Fairphone 4,2021 - Qualcomm Snapdragon 750G - 8 cores - 6.3 inch - 256GB - Green - F4FPHN-2GR-EU1,649, ,,3
https://www.device-specs.io/categories/smartphones/specifications-realme-realm-gt-2-5999875,Realme Realm GT 2,Qualcomm Snapdragon - 8 cores - 6.62 inch - 128GB - Green - 5999875,525.63, ,,1
https://www.device-specs.io/categories/smartphones/specifications-realme-realm-gt-2-5999869,Realme Realm GT 2,Qualcomm Snapdragon - 8 cores - 6.62 inch - 128GB - White - 5999869,525.63, ,,1
https://www.device-specs.io/categories/smartphones/specifications-realme-realm-c35-6042357,Realme Realm C35,Unisoc - 8 cores - 6.6 inch - 128GB - Green - 6042357,196.25, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-xia-redmi-note-10-mzb08z7eu,Xiaomi XIA Redmi Note 10,MediaTek - 6.5 inch - 128GB - Green - MZB08Z7EU,266.59, ,,1
https://www.device-specs.io/categories/smartphones/specifications-motorola-moto-edge-30-fusion-paun0004se,Motorola Moto Edge 30 Fusion,2022 - Qualcomm Snapdragon 888+ - 8 cores - 6.55 inch - 128GB - Black - PAUN0004SE,593, ,,3
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-10c-mzb0c34eu,Xiaomi Redmi 10c,2022 - Qualcomm Snapdragon 680 - 8 cores - 6.7 inch - 64GB - Gray - MZB0C34EU,149,142.95,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-ruggear-rg655-4g-99021553,Ruggear RG655 4G,MediaTek - 8 cores - 5.5 inch - 32GB - Black - 99021553,202.6, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-xia-redmi-note-10-mzb08zaeu,Xiaomi XIA Redmi Note 10,MediaTek - 6.5 inch - 128GB - Silver - MZB08ZAEU,256.65, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-xia-poco-f3128-mzb08rieu,Xiaomi XIa poco f3128,2021 - Qualcomm Snapdragon - 8 cores - 6.67 inch - 128GB - Blue - MZB08RIEU,359.95, ,,2
https://www.device-specs.io/categories/smartphones/specifications-nvt-xiaomi-redmi-note-8-mzb8223eu,Nvt Xiaomi Redmi Note 8,Qualcomm Snapdragon - 6.3 inch - 64GB - Black - MZB8223EU,302.04, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-10-mzb09oyeu,Xiaomi Redmi 10,2021 - MediaTek - 8 cores - 6.5 inch - 128GB - Blue - MZB09OYEU,220.58, ,,2
https://www.device-specs.io/categories/smartphones/specifications-google-pixel-7-pro-ga03466-gb,Google Pixel 7 Pro,Google - 2 cores - 6.7 inch - 256GB - White - GA03466-GB,990, ,,2
https://www.device-specs.io/categories/smartphones/specifications-google-pixel-7-ga03943-gb,Google Pixel 7,2022 - Google - 8 cores - 6.3 inch - 128GB - Yellow - GA03943-GB,655, ,,2
https://www.device-specs.io/categories/smartphones/specifications-google-pixel-7-pro-ga03462-gb,Google Pixel 7 Pro,2022 - Google - 8 cores - 6.7 inch - 128GB - Black - GA03462-GB,859,849,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-12-lite-mzb0blgeu,Xiaomi 12 Lite,Qualcomm Snapdragon - 6.55 inch - 128GB - Green - MZB0BLGEU,442.62, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-6s-s012c6s16wi,Apple iPhone 6S,Apple - 4.7 inch - 16GB - Silver - S012C6S16WI,179, ,,1
https://www.device-specs.io/categories/smartphones/specifications-oneplus-10-pro-5011101935,Oneplus 10 Pro,2022 - Qualcomm Snapdragon 8 Gen1 - 8 cores - 6.7 inch - 256GB - Black - 5011101935,989,799,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-13-pro-max-mncy3zda,Apple iPhone 13 Pro Max,2022 - Apple - 6 cores - 6.7 inch - 128GB - Green - MNCY3ZD/A,1339,1299,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-realme-realm-narzo-50a-prime-6042346,Realme Realm Narzo 50A Prime,Unisoc - 8 cores - 6.6 inch - 64GB - Blue - 6042346,179.99, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-11-lite-mzb08jxeu,Xiaomi 11 Lite,Qualcomm Snapdragon - 8 cores - 6.55 inch - 128GB - Black - MZB08JXEU,350.8, ,,1
https://www.device-specs.io/categories/smartphones/specifications-realme-9i-6042601,Realme 9i,Qualcomm Snapdragon - 6.6 inch - 64GB - Blue - 6042601,238.14, ,,1
https://www.device-specs.io/categories/smartphones/specifications-realme-realm-c31-6042220,Realme Realm C31,Unisoc - 8 cores - 6.5 inch - 64GB - Silver - 6042220,156.07, ,,2
https://www.device-specs.io/categories/smartphones/specifications-realme-realm-c31-6042218,Realme Realm C31,Unisoc - 8 cores - 6.5 inch - 64GB - Green - 6042218,160,159,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-note-11-37807,Xiaomi Redmi Note 11,Qualcomm Snapdragon - 8 cores - 6.43 inch - 64GB - Blue - 37807,200.9, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a03-sm-a035gzkgeub,Samsung Galaxy A03,2022 - Unisoc - 8 cores - 6.5 inch - 64GB - Black - SM-A035GZKGEUB,141.77,140.5,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-9a-mzb9961eu,Xiaomi Redmi 9a,MediaTek - 8 cores - 6.53 inch - 32GB - Green - MZB9961EU,112.96, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-xcover-pro-sm-g715fzkde28,Samsung Galaxy Xcover Pro,2022 - Samsung Exynos - 8 cores - 6.3 inch - 64GB - Black - SM-G715FZKDE28,388.75, ,,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-12-pro-mgmm3zda,Apple iPhone 12 Pro,2020 - Apple - 6 cores - 6.1 inch - 128GB - Gold - MGMM3ZD/A,1009, ,,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-12-mini-mged3zda,Apple iPhone 12 Mini,2020 - Apple - 6 cores - 5.4 inch - 256GB - Blue - MGED3ZD/A,894.96,789,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-realme-realm-gt-2-5999874,Realme Realm GT 2,Qualcomm Snapdragon - 8 cores - 6.62 inch - 256GB - White - 5999874,573.34, ,,1
https://www.device-specs.io/categories/smartphones/specifications-realme-realm-gt-2-5999884,Realme Realm GT 2,Qualcomm Snapdragon - 8 cores - 6.62 inch - 256GB - Black - 5999884,573.34, ,,1
